traceid,prb_id,vantageCC,vantageASN,destination,destination_ip,destCC,hostCC,destASN,hostCo,remote,interCC,hopCC,hopCCdb,finalASN,rtt
12022117,12195,NG,30988,immigration.gov.ng,162.209.69.94,US,US,33070,Rackspace Ltd.,1,1,US,US,33070,200.541
12022117,12195,NG,30988,immigration.gov.ng,162.209.69.94,US,US,33070,Rackspace Ltd.,1,1,US,US,33070,200.398
12022117,12195,NG,30988,immigration.gov.ng,162.209.69.94,US,US,33070,Rackspace Ltd.,1,1,US,US,33070,201.817
12022117,12195,NG,30988,immigration.gov.ng,162.209.69.94,US,US,33070,Rackspace Ltd.,1,1,US,US,33070,201.895
12022117,12195,NG,30988,immigration.gov.ng,162.209.69.94,US,US,33070,Rackspace Ltd.,1,1,US,US,33070,201.845
12022117,12195,NG,30988,immigration.gov.ng,162.209.69.94,US,US,33070,Rackspace Ltd.,1,1,US,US,33070,201.259
12022117,12195,NG,30988,immigration.gov.ng,162.209.69.94,US,US,33070,Rackspace Ltd.,1,1,US,US,33070,201.085
12022117,12195,NG,30988,immigration.gov.ng,162.209.69.94,US,US,33070,Rackspace Ltd.,1,1,US,US,33070,201.03
12022147,12195,NG,30988,airforce.mil.ng,197.159.69.181,NG,NG,37018,Galaxy Backbone PLC,0,1,NG,NG,37018,104.322
12022147,12195,NG,30988,airforce.mil.ng,197.159.69.181,NG,NG,37018,Galaxy Backbone PLC,0,1,NG,NG,37018,104.191
12022147,12195,NG,30988,airforce.mil.ng,197.159.69.181,NG,NG,37018,Galaxy Backbone PLC,0,1,NG,NG,37018,104.21
12022147,12195,NG,30988,airforce.mil.ng,197.159.69.181,NG,NG,37018,Galaxy Backbone PLC,0,1,NG,NG,37018,104.811
12022147,12195,NG,30988,airforce.mil.ng,197.159.69.181,NG,NG,37018,Galaxy Backbone PLC,0,1,NG,NG,37018,104.684
12022147,12195,NG,30988,airforce.mil.ng,197.159.69.181,NG,NG,37018,Galaxy Backbone PLC,0,1,NG,NG,37018,104.94
12022148,12195,NG,30988,ncc.gov.ng,50.28.19.210,US,US,32244,Liquid Web,1,1,US,US,32244,189.967
12022148,12195,NG,30988,ncc.gov.ng,50.28.19.210,US,US,32244,Liquid Web,1,1,US,US,32244,190.299
12022148,12195,NG,30988,ncc.gov.ng,50.28.19.210,US,US,32244,Liquid Web,1,1,US,US,32244,189.891
12022148,12195,NG,30988,ncc.gov.ng,50.28.19.210,US,US,32244,Liquid Web,1,1,US,US,32244,190.534
12022148,12195,NG,30988,ncc.gov.ng,50.28.19.210,US,US,32244,Liquid Web,1,1,US,US,32244,190.598
12022148,12195,NG,30988,ncc.gov.ng,50.28.19.210,US,US,32244,Liquid Web,1,1,US,US,32244,190.537
12022149,12195,NG,30988,niia.gov.ng,64.150.186.51,US,US,18501,Codero,1,1,US,US,18501,219.08
12022149,12195,NG,30988,niia.gov.ng,64.150.186.51,US,US,18501,Codero,1,1,US,US,18501,218.867
12022149,12195,NG,30988,niia.gov.ng,64.150.186.51,US,US,18501,Codero,1,1,US,US,18501,218.849
12022149,12195,NG,30988,niia.gov.ng,64.150.186.51,US,US,18501,Codero,1,1,US,US,18501,220.041
12022149,12195,NG,30988,niia.gov.ng,64.150.186.51,US,US,18501,Codero,1,1,US,US,18501,220.482
12022149,12195,NG,30988,niia.gov.ng,64.150.186.51,US,US,18501,Codero,1,1,US,US,18501,219.819
12022149,12195,NG,30988,niia.gov.ng,64.150.186.51,US,US,18501,Codero,1,1,US,US,18501,219.064
12022149,12195,NG,30988,niia.gov.ng,64.150.186.51,US,US,18501,Codero,1,1,US,US,18501,218.85
12022149,12195,NG,30988,niia.gov.ng,64.150.186.51,US,US,18501,Codero,1,1,US,US,18501,219.018
12022153,12195,NG,30988,mintnigeria.com,66.39.143.165,US,US,7859,pair Networks,1,1,US,US,7859,175.156
12022153,12195,NG,30988,mintnigeria.com,66.39.143.165,US,US,7859,pair Networks,1,1,US,US,7859,175.156
12022153,12195,NG,30988,mintnigeria.com,66.39.143.165,US,US,7859,pair Networks,1,1,US,US,7859,175.762
12022157,12195,NG,30988,ncaa.gov.ng,41.222.211.187,NG,NG,37018,Galaxy Backbone PLC,0,1,NG,NG,37018,108.737
12022157,12195,NG,30988,ncaa.gov.ng,41.222.211.187,NG,NG,37018,Galaxy Backbone PLC,0,1,NG,NG,37018,109.891
12022157,12195,NG,30988,ncaa.gov.ng,41.222.211.187,NG,NG,37018,Galaxy Backbone PLC,0,1,NG,NG,37018,108.769
12022157,12195,NG,30988,ncaa.gov.ng,41.222.211.187,NG,NG,37018,Galaxy Backbone PLC,0,1,NG,NG,37018,114.538
12022157,12195,NG,30988,ncaa.gov.ng,41.222.211.187,NG,NG,37018,Galaxy Backbone PLC,0,1,NG,NG,37018,114.66
12022157,12195,NG,30988,ncaa.gov.ng,41.222.211.187,NG,NG,37018,Galaxy Backbone PLC,0,1,NG,NG,37018,114.552
12022160,12195,NG,30988,nbc.gov.ng,197.159.68.249,NG,NG,37018,Galaxy Backbone PLC,0,0,NG,NG,37018,12.631
12022160,12195,NG,30988,nbc.gov.ng,197.159.68.249,NG,NG,37018,Galaxy Backbone PLC,0,0,NG,NG,37018,12.812
12022160,12195,NG,30988,nbc.gov.ng,197.159.68.249,NG,NG,37018,Galaxy Backbone PLC,0,0,NG,NG,37018,12.757
12022160,12195,NG,30988,nbc.gov.ng,197.159.68.249,NG,NG,37018,Galaxy Backbone PLC,0,0,NG,NG,37018,18.343
12022160,12195,NG,30988,nbc.gov.ng,197.159.68.249,NG,NG,37018,Galaxy Backbone PLC,0,0,NG,NG,37018,18.12
12022160,12195,NG,30988,nbc.gov.ng,197.159.68.249,NG,NG,37018,Galaxy Backbone PLC,0,0,NG,NG,37018,19.757
12022163,12195,NG,30988,nigerianstat.gov.ng,197.159.69.92,NG,NG,37018,Galaxy Backbone PLC,0,1,NG,NG,37018,104.719
12022163,12195,NG,30988,nigerianstat.gov.ng,197.159.69.92,NG,NG,37018,Galaxy Backbone PLC,0,1,NG,NG,37018,104.273
12022163,12195,NG,30988,nigerianstat.gov.ng,197.159.69.92,NG,NG,37018,Galaxy Backbone PLC,0,1,NG,NG,37018,104.748
12022163,12195,NG,30988,nigerianstat.gov.ng,197.159.69.92,NG,NG,37018,Galaxy Backbone PLC,0,1,NG,NG,37018,109.753
12022163,12195,NG,30988,nigerianstat.gov.ng,197.159.69.92,NG,NG,37018,Galaxy Backbone PLC,0,1,NG,NG,37018,110.003
12022163,12195,NG,30988,nigerianstat.gov.ng,197.159.69.92,NG,NG,37018,Galaxy Backbone PLC,0,1,NG,NG,37018,110.932
12022164,12195,NG,30988,invest-nigeria.com,37.60.240.49,US,US,32475,SingleHop,1,1,US,US,32475,183.847
12022164,12195,NG,30988,invest-nigeria.com,37.60.240.49,US,US,32475,SingleHop,1,1,US,US,32475,183.708
12022164,12195,NG,30988,invest-nigeria.com,37.60.240.49,US,US,32475,SingleHop,1,1,US,US,32475,183.722
12022165,12195,NG,30988,nimet.gov.ng,216.38.62.90,US,US,25847,ServInt,1,1,US,US,25847,186.337
12022165,12195,NG,30988,nimet.gov.ng,216.38.62.90,US,US,25847,ServInt,1,1,US,US,25847,186.4
12022165,12195,NG,30988,nimet.gov.ng,216.38.62.90,US,US,25847,ServInt,1,1,US,US,25847,186.372
12022165,12195,NG,30988,nimet.gov.ng,216.38.62.90,US,US,25847,ServInt,1,1,US,US,25847,168.937
12022165,12195,NG,30988,nimet.gov.ng,216.38.62.90,US,US,25847,ServInt,1,1,US,US,25847,176.496
12022165,12195,NG,30988,nimet.gov.ng,216.38.62.90,US,US,25847,ServInt,1,1,US,US,25847,168.38
12022165,12195,NG,30988,nimet.gov.ng,216.38.62.90,US,US,25847,ServInt,1,1,US,US,25847,185.385
12022165,12195,NG,30988,nimet.gov.ng,216.38.62.90,US,US,25847,ServInt,1,1,US,US,25847,185.287
12022165,12195,NG,30988,nimet.gov.ng,216.38.62.90,US,US,25847,ServInt,1,1,US,US,25847,185.436
12022165,12195,NG,30988,nimet.gov.ng,216.38.62.90,US,US,25847,ServInt,1,1,US,US,25847,172.313
12022165,12195,NG,30988,nimet.gov.ng,216.38.62.90,US,US,25847,ServInt,1,1,US,US,25847,172.313
12022165,12195,NG,30988,nimet.gov.ng,216.38.62.90,US,US,25847,ServInt,1,1,US,US,25847,172.229
12022166,12195,NG,30988,nigerianports.gov.ng,209.182.194.156,US,US,22611,InMotion Hosting,1,1,US,US,22611,227.36
12022166,12195,NG,30988,nigerianports.gov.ng,209.182.194.156,US,US,22611,InMotion Hosting,1,1,US,US,22611,227.37
12022166,12195,NG,30988,nigerianports.gov.ng,209.182.194.156,US,US,22611,InMotion Hosting,1,1,US,US,22611,227.498
12022166,12195,NG,30988,nigerianports.gov.ng,209.182.194.156,US,US,22611,InMotion Hosting,1,1,US,US,22611,227.389
12022166,12195,NG,30988,nigerianports.gov.ng,209.182.194.156,US,US,22611,InMotion Hosting,1,1,US,US,22611,227.544
12022166,12195,NG,30988,nigerianports.gov.ng,209.182.194.156,US,US,22611,InMotion Hosting,1,1,US,US,22611,227.436
12022167,12195,NG,30988,shipperscouncil.gov.ng,192.249.119.238,US,US,22611,InMotion Hosting,1,1,US,US,22611,226.798
12022167,12195,NG,30988,shipperscouncil.gov.ng,192.249.119.238,US,US,22611,InMotion Hosting,1,1,US,US,22611,226.445
12022167,12195,NG,30988,shipperscouncil.gov.ng,192.249.119.238,US,US,22611,InMotion Hosting,1,1,US,US,22611,226.423
12022168,12195,NG,30988,boi.ng,107.180.69.106,US,US,26496,GoDaddy.com,1,1,US,US,26496,170.325
12022168,12195,NG,30988,boi.ng,107.180.69.106,US,US,26496,GoDaddy.com,1,1,US,US,26496,170.216
12022168,12195,NG,30988,boi.ng,107.180.69.106,US,US,26496,GoDaddy.com,1,1,US,US,26496,170.602
12022168,12195,NG,30988,boi.ng,107.180.69.106,US,US,26496,GoDaddy.com,1,1,US,US,26496,170.036
12022168,12195,NG,30988,boi.ng,107.180.69.106,US,US,26496,GoDaddy.com,1,1,US,US,26496,170.124
12022168,12195,NG,30988,boi.ng,107.180.69.106,US,US,26496,GoDaddy.com,1,1,US,US,26496,170.185
12022168,12195,NG,30988,boi.ng,107.180.69.106,US,US,26496,GoDaddy.com,1,1,US,US,26496,170.432
12022168,12195,NG,30988,boi.ng,107.180.69.106,US,US,26496,GoDaddy.com,1,1,US,US,26496,170.36
12022168,12195,NG,30988,boi.ng,107.180.69.106,US,US,26496,GoDaddy.com,1,1,US,US,26496,170.342
12022170,12195,NG,30988,nitda.gov.ng,41.222.79.4,NG,NG,36938,NIRA,0,1,NG,NG,36938,96.533
12022170,12195,NG,30988,nitda.gov.ng,41.222.79.4,NG,NG,36938,NIRA,0,1,NG,NG,36938,96.446
12022170,12195,NG,30988,nitda.gov.ng,41.222.79.4,NG,NG,36938,NIRA,0,1,NG,NG,36938,96.391
12022171,12195,NG,30988,nta.ng,198.1.76.183,US,US,46606,Unified Layer,1,1,US,US,46606,267.286
12022171,12195,NG,30988,nta.ng,198.1.76.183,US,US,46606,Unified Layer,1,1,US,US,46606,267.176
12022171,12195,NG,30988,nta.ng,198.1.76.183,US,US,46606,Unified Layer,1,1,US,US,46606,267.289
12022171,12195,NG,30988,nta.ng,198.1.76.183,US,US,46606,Unified Layer,1,1,US,US,46606,269.582
12022171,12195,NG,30988,nta.ng,198.1.76.183,US,US,46606,Unified Layer,1,1,US,US,46606,269.433
12022171,12195,NG,30988,nta.ng,198.1.76.183,US,US,46606,Unified Layer,1,1,US,US,46606,269.494
12022171,12195,NG,30988,nta.ng,198.1.76.183,US,US,46606,Unified Layer,1,1,US,US,46606,269.781
12022171,12195,NG,30988,nta.ng,198.1.76.183,US,US,46606,Unified Layer,1,1,US,US,46606,269.52
12022171,12195,NG,30988,nta.ng,198.1.76.183,US,US,46606,Unified Layer,1,1,US,US,46606,269.658
12022172,12195,NG,30988,rmrdc.gov.ng,216.85.168.18,US,US,3549,Level 3 Communications,1,1,US,US,3549,177.404
12022172,12195,NG,30988,rmrdc.gov.ng,216.85.168.18,US,US,3549,Level 3 Communications,1,1,US,US,3549,177.405
12022172,12195,NG,30988,rmrdc.gov.ng,216.85.168.18,US,US,3549,Level 3 Communications,1,1,US,US,3549,177.494
12022172,12195,NG,30988,rmrdc.gov.ng,216.85.168.18,US,US,3549,Level 3 Communications,1,1,US,US,3549,177.728
12022172,12195,NG,30988,rmrdc.gov.ng,216.85.168.18,US,US,3549,Level 3 Communications,1,1,US,US,3549,178.009
12022172,12195,NG,30988,rmrdc.gov.ng,216.85.168.18,US,US,3549,Level 3 Communications,1,1,US,US,3549,177.762
12022178,12195,NG,30988,npf.gov.ng,197.159.69.112,NG,NG,37018,Galaxy Backbone PLC,0,1,NG,NG,37018,107.098
12022178,12195,NG,30988,npf.gov.ng,197.159.69.112,NG,NG,37018,Galaxy Backbone PLC,0,1,NG,NG,37018,105.727
12022178,12195,NG,30988,npf.gov.ng,197.159.69.112,NG,NG,37018,Galaxy Backbone PLC,0,1,NG,NG,37018,106.741
12022178,12195,NG,30988,npf.gov.ng,197.159.69.112,NG,NG,37018,Galaxy Backbone PLC,0,1,NG,NG,37018,106.33
12022178,12195,NG,30988,npf.gov.ng,197.159.69.112,NG,NG,37018,Galaxy Backbone PLC,0,1,NG,NG,37018,106.316
12022178,12195,NG,30988,npf.gov.ng,197.159.69.112,NG,NG,37018,Galaxy Backbone PLC,0,1,NG,NG,37018,106.244
12022179,12195,NG,30988,financialreportingcouncil.gov.ng,192.185.21.177,US,US,20013,CyrusOne LLC,1,1,US,US,20013,190.227
12022179,12195,NG,30988,financialreportingcouncil.gov.ng,192.185.21.177,US,US,20013,CyrusOne LLC,1,1,US,US,20013,190.263
12022179,12195,NG,30988,financialreportingcouncil.gov.ng,192.185.21.177,US,US,20013,CyrusOne LLC,1,1,US,US,20013,190.329
12022179,12195,NG,30988,financialreportingcouncil.gov.ng,192.185.21.177,US,US,20013,CyrusOne LLC,1,1,US,US,20013,195.354
12022179,12195,NG,30988,financialreportingcouncil.gov.ng,192.185.21.177,US,US,20013,CyrusOne LLC,1,1,US,US,20013,195.493
12022179,12195,NG,30988,financialreportingcouncil.gov.ng,192.185.21.177,US,US,20013,CyrusOne LLC,1,1,US,US,20013,195.292
12022179,12195,NG,30988,financialreportingcouncil.gov.ng,192.185.21.177,US,US,20013,CyrusOne LLC,1,1,US,US,20013,189.226
12022179,12195,NG,30988,financialreportingcouncil.gov.ng,192.185.21.177,US,US,20013,CyrusOne LLC,1,1,US,US,20013,189.768
12022179,12195,NG,30988,financialreportingcouncil.gov.ng,192.185.21.177,US,US,20013,CyrusOne LLC,1,1,US,US,20013,189.954
12022182,12195,NG,30988,nibss-plc.com.ng,192.163.224.169,US,US,46606,Unified Layer,1,1,US,US,46606,273.428
12022182,12195,NG,30988,nibss-plc.com.ng,192.163.224.169,US,US,46606,Unified Layer,1,1,US,US,46606,273.493
12022182,12195,NG,30988,nibss-plc.com.ng,192.163.224.169,US,US,46606,Unified Layer,1,1,US,US,46606,274.261
12022182,12195,NG,30988,nibss-plc.com.ng,192.163.224.169,US,US,46606,Unified Layer,1,1,US,US,46606,535.893
12022182,12195,NG,30988,nibss-plc.com.ng,192.163.224.169,US,US,46606,Unified Layer,1,1,US,US,46606,263.83
12022182,12195,NG,30988,nibss-plc.com.ng,192.163.224.169,US,US,46606,Unified Layer,1,1,US,US,46606,263.831
12022182,12195,NG,30988,nibss-plc.com.ng,192.163.224.169,US,US,46606,Unified Layer,1,1,US,US,46606,257.072
12022182,12195,NG,30988,nibss-plc.com.ng,192.163.224.169,US,US,46606,Unified Layer,1,1,US,US,46606,256.953
12022182,12195,NG,30988,nibss-plc.com.ng,192.163.224.169,US,US,46606,Unified Layer,1,1,US,US,46606,256.835
12022183,12195,NG,30988,firs.gov.ng,41.206.23.13,NG,NG,29465,MTN NIGERIA Communication limited,0,0,NG,NG,29465,1.847
12022183,12195,NG,30988,firs.gov.ng,41.206.23.13,NG,NG,29465,MTN NIGERIA Communication limited,0,0,NG,NG,29465,1.762
12022183,12195,NG,30988,firs.gov.ng,41.206.23.13,NG,NG,29465,MTN NIGERIA Communication limited,0,0,NG,NG,29465,1.805
12022184,12195,NG,30988,bpp.gov.ng,50.63.102.1,US,US,26496,GoDaddy.com,1,1,US,US,26496,220.23
12022184,12195,NG,30988,bpp.gov.ng,50.63.102.1,US,US,26496,GoDaddy.com,1,1,US,US,26496,220.181
12022184,12195,NG,30988,bpp.gov.ng,50.63.102.1,US,US,26496,GoDaddy.com,1,1,US,US,26496,219.974
12022184,12195,NG,30988,bpp.gov.ng,50.63.102.1,US,US,26496,GoDaddy.com,1,1,US,US,26496,219.572
12022184,12195,NG,30988,bpp.gov.ng,50.63.102.1,US,US,26496,GoDaddy.com,1,1,US,US,26496,219.665
12022184,12195,NG,30988,bpp.gov.ng,50.63.102.1,US,US,26496,GoDaddy.com,1,1,US,US,26496,219.544
12022184,12195,NG,30988,bpp.gov.ng,50.63.102.1,US,US,26496,GoDaddy.com,1,1,US,US,26496,219.642
12022184,12195,NG,30988,bpp.gov.ng,50.63.102.1,US,US,26496,GoDaddy.com,1,1,US,US,26496,219.884
12022184,12195,NG,30988,bpp.gov.ng,50.63.102.1,US,US,26496,GoDaddy.com,1,1,US,US,26496,219.542
12022184,12195,NG,30988,bpp.gov.ng,50.63.102.1,US,US,26496,GoDaddy.com,1,1,US,US,26496,218.527
12022184,12195,NG,30988,bpp.gov.ng,50.63.102.1,US,US,26496,GoDaddy.com,1,1,US,US,26496,218.352
12022184,12195,NG,30988,bpp.gov.ng,50.63.102.1,US,US,26496,GoDaddy.com,1,1,US,US,26496,218.386
12022188,12195,NG,30988,faan.gov.ng,166.62.118.232,US,US,26496,GoDaddy.com,1,1,US,US,26496,218.646
12022188,12195,NG,30988,faan.gov.ng,166.62.118.232,US,US,26496,GoDaddy.com,1,1,US,US,26496,218.397
12022188,12195,NG,30988,faan.gov.ng,166.62.118.232,US,US,26496,GoDaddy.com,1,1,US,US,26496,218.075
12022188,12195,NG,30988,faan.gov.ng,166.62.118.232,US,US,26496,GoDaddy.com,1,1,US,US,26496,217.881
12022188,12195,NG,30988,faan.gov.ng,166.62.118.232,US,US,26496,GoDaddy.com,1,1,US,US,26496,217.68
12022188,12195,NG,30988,faan.gov.ng,166.62.118.232,US,US,26496,GoDaddy.com,1,1,US,US,26496,217.879
12022188,12195,NG,30988,faan.gov.ng,166.62.118.232,US,US,26496,GoDaddy.com,1,1,US,US,26496,218.819
12022188,12195,NG,30988,faan.gov.ng,166.62.118.232,US,US,26496,GoDaddy.com,1,1,US,US,26496,218.595
12022188,12195,NG,30988,faan.gov.ng,166.62.118.232,US,US,26496,GoDaddy.com,1,1,US,US,26496,218.774
12022188,12195,NG,30988,faan.gov.ng,166.62.118.232,US,US,26496,GoDaddy.com,1,1,US,US,26496,218.431
12022188,12195,NG,30988,faan.gov.ng,166.62.118.232,US,US,26496,GoDaddy.com,1,1,US,US,26496,218.41
12022188,12195,NG,30988,faan.gov.ng,166.62.118.232,US,US,26496,GoDaddy.com,1,1,US,US,26496,218.361
12022190,12195,NG,30988,von.gov.ng,50.87.249.179,US,US,46606,Unified Layer,1,1,US,US,46606,267.248
12022190,12195,NG,30988,von.gov.ng,50.87.249.179,US,US,46606,Unified Layer,1,1,US,US,46606,267.215
12022190,12195,NG,30988,von.gov.ng,50.87.249.179,US,US,46606,Unified Layer,1,1,US,US,46606,267.299
12022190,12195,NG,30988,von.gov.ng,50.87.249.179,US,US,46606,Unified Layer,1,1,US,US,46606,273.757
12022190,12195,NG,30988,von.gov.ng,50.87.249.179,US,US,46606,Unified Layer,1,1,US,US,46606,273.898
12022190,12195,NG,30988,von.gov.ng,50.87.249.179,US,US,46606,Unified Layer,1,1,US,US,46606,273.809
12022190,12195,NG,30988,von.gov.ng,50.87.249.179,US,US,46606,Unified Layer,1,1,US,US,46606,260.333
12022190,12195,NG,30988,von.gov.ng,50.87.249.179,US,US,46606,Unified Layer,1,1,US,US,46606,260.21
12022190,12195,NG,30988,von.gov.ng,50.87.249.179,US,US,46606,Unified Layer,1,1,US,US,46606,260.259
12022191,12195,NG,30988,icpc.gov.ng,207.174.215.159,US,US,394695,PDR,1,1,US,US,394695,197.451
12022191,12195,NG,30988,icpc.gov.ng,207.174.215.159,US,US,394695,PDR,1,1,US,US,394695,197.442
12022191,12195,NG,30988,icpc.gov.ng,207.174.215.159,US,US,394695,PDR,1,1,US,US,394695,197.306
12022193,12195,NG,30988,ndetrainees.com,192.64.119.108,US,US,22612,Namecheap,1,1,US,US,22612,232.559
12022193,12195,NG,30988,ndetrainees.com,192.64.119.108,US,US,22612,Namecheap,1,1,US,US,22612,232.502
12022193,12195,NG,30988,ndetrainees.com,192.64.119.108,US,US,22612,Namecheap,1,1,US,US,22612,232.456
12022193,12195,NG,30988,ndetrainees.com,192.64.119.108,US,US,22612,Namecheap,1,1,US,US,22612,231.02
12022193,12195,NG,30988,ndetrainees.com,192.64.119.108,US,US,22612,Namecheap,1,1,US,US,22612,230.99
12022193,12195,NG,30988,ndetrainees.com,192.64.119.108,US,US,22612,Namecheap,1,1,US,US,22612,230.848
12022194,12195,NG,30988,ncaa.gov.ng,41.222.211.187,NG,NG,37018,Galaxy Backbone PLC,0,1,NG,NG,37018,108.821
12022194,12195,NG,30988,ncaa.gov.ng,41.222.211.187,NG,NG,37018,Galaxy Backbone PLC,0,1,NG,NG,37018,108.827
12022194,12195,NG,30988,ncaa.gov.ng,41.222.211.187,NG,NG,37018,Galaxy Backbone PLC,0,1,NG,NG,37018,108.817
12022194,12195,NG,30988,ncaa.gov.ng,41.222.211.187,NG,NG,37018,Galaxy Backbone PLC,0,1,NG,NG,37018,114.572
12022194,12195,NG,30988,ncaa.gov.ng,41.222.211.187,NG,NG,37018,Galaxy Backbone PLC,0,1,NG,NG,37018,114.573
12022194,12195,NG,30988,ncaa.gov.ng,41.222.211.187,NG,NG,37018,Galaxy Backbone PLC,0,1,NG,NG,37018,114.417
12022195,12195,NG,30988,nscdc.gov.ng,107.154.156.158,US,US,19551,Incapsula Inc,1,1,US,US,19551,172.386
12022195,12195,NG,30988,nscdc.gov.ng,107.154.156.158,US,US,19551,Incapsula Inc,1,1,US,US,19551,172.38
12022195,12195,NG,30988,nscdc.gov.ng,107.154.156.158,US,US,19551,Incapsula Inc,1,1,US,US,19551,173.588
12022196,12195,NG,30988,nhis.gov.ng,209.99.16.221,US,US,394695,PDR,1,1,US,US,394695,199.908
12022196,12195,NG,30988,nhis.gov.ng,209.99.16.221,US,US,394695,PDR,1,1,US,US,394695,199.862
12022196,12195,NG,30988,nhis.gov.ng,209.99.16.221,US,US,394695,PDR,1,1,US,US,394695,199.878
12022207,12195,NG,30988,fmard.gov.ng,67.205.38.123,US,US,26347,New Dream Network,1,1,US,US,26347,171.339
12022207,12195,NG,30988,fmard.gov.ng,67.205.38.123,US,US,26347,New Dream Network,1,1,US,US,26347,171.307
12022207,12195,NG,30988,fmard.gov.ng,67.205.38.123,US,US,26347,New Dream Network,1,1,US,US,26347,171.397
12022207,12195,NG,30988,fmard.gov.ng,67.205.38.123,US,US,26347,New Dream Network,1,1,US,US,26347,169.009
12022207,12195,NG,30988,fmard.gov.ng,67.205.38.123,US,US,26347,New Dream Network,1,1,US,US,26347,168.713
12022207,12195,NG,30988,fmard.gov.ng,67.205.38.123,US,US,26347,New Dream Network,1,1,US,US,26347,168.668
12022207,12195,NG,30988,fmard.gov.ng,67.205.38.123,US,US,26347,New Dream Network,1,1,US,US,26347,169.07
12022207,12195,NG,30988,fmard.gov.ng,67.205.38.123,US,US,26347,New Dream Network,1,1,US,US,26347,168.998
12022207,12195,NG,30988,fmard.gov.ng,67.205.38.123,US,US,26347,New Dream Network,1,1,US,US,26347,168.952
12021372,12195,NG,30988,customs.gov.ng,80.88.7.20,NG,NG,328131,Webb-Fontaine-AS,0,1,NG,NG,328131,118.076
12021372,12195,NG,30988,customs.gov.ng,80.88.7.20,NG,NG,328131,Webb-Fontaine-AS,0,1,NG,NG,328131,112.939
12021372,12195,NG,30988,customs.gov.ng,80.88.7.20,NG,NG,328131,Webb-Fontaine-AS,0,1,NG,NG,328131,112.854
12021372,12195,NG,30988,customs.gov.ng,80.88.7.20,NG,NG,328131,Webb-Fontaine-AS,0,1,NG,NG,328131,115.683
12021372,12195,NG,30988,customs.gov.ng,80.88.7.20,NG,NG,328131,Webb-Fontaine-AS,0,1,NG,NG,328131,115.499
12021372,12195,NG,30988,customs.gov.ng,80.88.7.20,NG,NG,328131,Webb-Fontaine-AS,0,1,NG,NG,328131,110.92
12021374,12195,NG,30988,fmic.gov.ng,104.28.9.229,US,US,13335,Cloudflare Inc,1,1,US,US,13335,164.162
12021374,12195,NG,30988,fmic.gov.ng,104.28.9.229,US,US,13335,Cloudflare Inc,1,1,US,US,13335,163.4
12021374,12195,NG,30988,fmic.gov.ng,104.28.9.229,US,US,13335,Cloudflare Inc,1,1,US,US,13335,163.667
12021668,12195,NG,30988,customs.gov.ng,80.88.7.20,NG,NG,328131,Webb-Fontaine-AS,0,1,NG,NG,328131,117.76
12021668,12195,NG,30988,customs.gov.ng,80.88.7.20,NG,NG,328131,Webb-Fontaine-AS,0,1,NG,NG,328131,117.565
12021668,12195,NG,30988,customs.gov.ng,80.88.7.20,NG,NG,328131,Webb-Fontaine-AS,0,1,NG,NG,328131,117.382
12021668,12195,NG,30988,customs.gov.ng,80.88.7.20,NG,NG,328131,Webb-Fontaine-AS,0,1,NG,NG,328131,117.304
12021668,12195,NG,30988,customs.gov.ng,80.88.7.20,NG,NG,328131,Webb-Fontaine-AS,0,1,NG,NG,328131,110.49
12021668,12195,NG,30988,customs.gov.ng,80.88.7.20,NG,NG,328131,Webb-Fontaine-AS,0,1,NG,NG,328131,115.803
12021670,12195,NG,30988,fmic.gov.ng,104.28.9.229,US,US,13335,Cloudflare Inc,1,1,US,US,13335,163.582
12021670,12195,NG,30988,fmic.gov.ng,104.28.9.229,US,US,13335,Cloudflare Inc,1,1,US,US,13335,163.822
12021670,12195,NG,30988,fmic.gov.ng,104.28.9.229,US,US,13335,Cloudflare Inc,1,1,US,US,13335,163.529
12021879,12195,NG,30988,customs.gov.ng,80.88.7.20,NG,NG,328131,Webb-Fontaine-AS,0,1,NG,NG,328131,112.199
12021879,12195,NG,30988,customs.gov.ng,80.88.7.20,NG,NG,328131,Webb-Fontaine-AS,0,1,NG,NG,328131,113.125
12021879,12195,NG,30988,customs.gov.ng,80.88.7.20,NG,NG,328131,Webb-Fontaine-AS,0,1,NG,NG,328131,117.682
12021879,12195,NG,30988,customs.gov.ng,80.88.7.20,NG,NG,328131,Webb-Fontaine-AS,0,1,NG,NG,328131,115.788
12021879,12195,NG,30988,customs.gov.ng,80.88.7.20,NG,NG,328131,Webb-Fontaine-AS,0,1,NG,NG,328131,115.64
12021879,12195,NG,30988,customs.gov.ng,80.88.7.20,NG,NG,328131,Webb-Fontaine-AS,0,1,NG,NG,328131,113.799
12021881,12195,NG,30988,fmic.gov.ng,104.28.9.229,US,US,13335,Cloudflare Inc,1,1,US,US,13335,163.569
12021881,12195,NG,30988,fmic.gov.ng,104.28.9.229,US,US,13335,Cloudflare Inc,1,1,US,US,13335,163.671
12021881,12195,NG,30988,fmic.gov.ng,104.28.9.229,US,US,13335,Cloudflare Inc,1,1,US,US,13335,163.473
12022208,12195,NG,30988,customs.gov.ng,80.88.7.20,NG,NG,328131,Webb-Fontaine-AS,0,1,NG,NG,328131,112.868
12022208,12195,NG,30988,customs.gov.ng,80.88.7.20,NG,NG,328131,Webb-Fontaine-AS,0,1,NG,NG,328131,116.991
