traceid,prb_id,vantageCC,vantageASN,destination,destination_ip,destCC,hostCC,destASN,hostCo,remote,interCC,hopCC,hopCCdb,finalASN,rtt
12022087,13779,KE,12556,President.go.ke,41.204.167.86,KE,KE,36914,Kenya Education Network,0,0,KE,KE,36914,1.709
12022087,22218,KE,15399,President.go.ke,41.204.167.86,KE,KE,36914,Kenya Education Network,0,0,KE,KE,36914,45.131
12022087,22218,KE,15399,President.go.ke,41.204.167.86,KE,KE,36914,Kenya Education Network,0,0,KE,KE,36914,8.667
12022087,22218,KE,15399,President.go.ke,41.204.167.86,KE,KE,36914,Kenya Education Network,0,0,KE,KE,36914,14.563
12022087,25210,KE,37100,President.go.ke,41.204.167.86,KE,KE,36914,Kenya Education Network,0,1,KE,KE,36914,305.298
12022087,25210,KE,37100,President.go.ke,41.204.167.86,KE,KE,36914,Kenya Education Network,0,1,KE,KE,36914,305.186
12022087,25210,KE,37100,President.go.ke,41.204.167.86,KE,KE,36914,Kenya Education Network,0,1,KE,KE,36914,304.993
12022087,4078,KE,33771,President.go.ke,41.204.167.86,KE,KE,36914,Kenya Education Network,0,1,KE,KE,36914,20.525
12022087,4078,KE,33771,President.go.ke,41.204.167.86,KE,KE,36914,Kenya Education Network,0,1,KE,KE,36914,18.413
12022087,4078,KE,33771,President.go.ke,41.204.167.86,KE,KE,36914,Kenya Education Network,0,1,KE,KE,36914,17.974
12022088,13114,KE,36914,Environment.go.ke,192.81.170.8,CA,CA,53479,UptimeArchive,1,1,CA,CA,53479,252.598
12022088,13114,KE,36914,Environment.go.ke,192.81.170.8,CA,CA,53479,UptimeArchive,1,1,CA,CA,53479,252.607
12022088,13114,KE,36914,Environment.go.ke,192.81.170.8,CA,CA,53479,UptimeArchive,1,1,CA,CA,53479,252.563
12022088,13299,KE,33771,Environment.go.ke,192.81.170.8,CA,CA,53479,UptimeArchive,1,1,CA,CA,53479,1135.043
12022088,13299,KE,33771,Environment.go.ke,192.81.170.8,CA,CA,53479,UptimeArchive,1,1,CA,CA,53479,532.214
12022088,13299,KE,33771,Environment.go.ke,192.81.170.8,CA,CA,53479,UptimeArchive,1,1,CA,CA,53479,738.657
12022088,13705,KE,37100,Environment.go.ke,192.81.170.8,CA,CA,53479,UptimeArchive,1,1,CA,CA,53479,221.871
12022088,13705,KE,37100,Environment.go.ke,192.81.170.8,CA,CA,53479,UptimeArchive,1,1,CA,CA,53479,221.832
12022088,13771,KE,12556,Environment.go.ke,192.81.170.8,CA,CA,53479,UptimeArchive,1,1,CA,CA,53479,266.632
12022088,13771,KE,12556,Environment.go.ke,192.81.170.8,CA,CA,53479,UptimeArchive,1,1,CA,CA,53479,266.518
12022088,13771,KE,12556,Environment.go.ke,192.81.170.8,CA,CA,53479,UptimeArchive,1,1,CA,CA,53479,266.447
12022088,13779,KE,12556,Environment.go.ke,192.81.170.8,CA,CA,53479,UptimeArchive,1,1,CA,CA,53479,253.896
12022088,13779,KE,12556,Environment.go.ke,192.81.170.8,CA,CA,53479,UptimeArchive,1,1,CA,CA,53479,253.969
12022088,13779,KE,12556,Environment.go.ke,192.81.170.8,CA,CA,53479,UptimeArchive,1,1,CA,CA,53479,253.906
12022088,22218,KE,15399,Environment.go.ke,192.81.170.8,CA,CA,53479,UptimeArchive,1,1,CA,CA,53479,252.616
12022088,22218,KE,15399,Environment.go.ke,192.81.170.8,CA,CA,53479,UptimeArchive,1,1,CA,CA,53479,249.526
12022088,22218,KE,15399,Environment.go.ke,192.81.170.8,CA,CA,53479,UptimeArchive,1,1,CA,CA,53479,251.399
12022088,25210,KE,37100,Environment.go.ke,192.81.170.8,CA,CA,53479,UptimeArchive,1,1,CA,CA,53479,220.78
12022088,25210,KE,37100,Environment.go.ke,192.81.170.8,CA,CA,53479,UptimeArchive,1,1,CA,CA,53479,220.748
12022088,25210,KE,37100,Environment.go.ke,192.81.170.8,CA,CA,53479,UptimeArchive,1,1,CA,CA,53479,220.712
12022088,4078,KE,33771,Environment.go.ke,192.81.170.8,CA,CA,53479,UptimeArchive,1,1,CA,CA,53479,251.302
12022088,4078,KE,33771,Environment.go.ke,192.81.170.8,CA,CA,53479,UptimeArchive,1,1,CA,CA,53479,250.503
12022088,4078,KE,33771,Environment.go.ke,192.81.170.8,CA,CA,53479,UptimeArchive,1,1,CA,CA,53479,250.607
12022089,13114,KE,36914,Kebs.org,194.201.253.70,GB,GB,25568,KENYAWEB,1,1,GB,GB,25568,203.081
12022089,13114,KE,36914,Kebs.org,194.201.253.70,GB,GB,25568,KENYAWEB,1,1,GB,GB,25568,202.837
12022089,13114,KE,36914,Kebs.org,194.201.253.70,GB,GB,25568,KENYAWEB,1,1,GB,GB,25568,202.977
12022089,13299,KE,33771,Kebs.org,194.201.253.70,GB,GB,25568,KENYAWEB,1,1,GB,GB,25568,159.606
12022089,13299,KE,33771,Kebs.org,194.201.253.70,GB,GB,25568,KENYAWEB,1,1,GB,GB,25568,139.643
12022089,13299,KE,33771,Kebs.org,194.201.253.70,GB,GB,25568,KENYAWEB,1,1,GB,GB,25568,119.81
12022089,13705,KE,37100,Kebs.org,194.201.253.70,GB,GB,25568,KENYAWEB,1,1,GB,GB,25568,155.247
12022089,13705,KE,37100,Kebs.org,194.201.253.70,GB,GB,25568,KENYAWEB,1,1,GB,GB,25568,155.182
12022089,13705,KE,37100,Kebs.org,194.201.253.70,GB,GB,25568,KENYAWEB,1,1,GB,GB,25568,155.183
12022089,13771,KE,12556,Kebs.org,194.201.253.70,GB,GB,25568,KENYAWEB,1,1,GB,GB,25568,106.763
12022089,13771,KE,12556,Kebs.org,194.201.253.70,GB,GB,25568,KENYAWEB,1,1,GB,GB,25568,106.861
12022089,13771,KE,12556,Kebs.org,194.201.253.70,GB,GB,25568,KENYAWEB,1,1,GB,GB,25568,106.622
12022089,13779,KE,12556,Kebs.org,194.201.253.70,GB,GB,25568,KENYAWEB,1,1,GB,GB,25568,111.685
12022089,13779,KE,12556,Kebs.org,194.201.253.70,GB,GB,25568,KENYAWEB,1,1,GB,GB,25568,111.547
12022089,13779,KE,12556,Kebs.org,194.201.253.70,GB,GB,25568,KENYAWEB,1,1,GB,GB,25568,111.598
12022089,22218,KE,15399,Kebs.org,194.201.253.70,GB,GB,25568,KENYAWEB,1,1,GB,GB,25568,172.744
12022089,22218,KE,15399,Kebs.org,194.201.253.70,GB,GB,25568,KENYAWEB,1,1,GB,GB,25568,162.082
12022089,22218,KE,15399,Kebs.org,194.201.253.70,GB,GB,25568,KENYAWEB,1,1,GB,GB,25568,159.676
12022089,25210,KE,37100,Kebs.org,194.201.253.70,GB,GB,25568,KENYAWEB,1,1,GB,GB,25568,140.395
12022089,25210,KE,37100,Kebs.org,194.201.253.70,GB,GB,25568,KENYAWEB,1,1,GB,GB,25568,140.285
12022089,25210,KE,37100,Kebs.org,194.201.253.70,GB,GB,25568,KENYAWEB,1,1,GB,GB,25568,140.094
12022089,4078,KE,33771,Kebs.org,194.201.253.70,GB,GB,25568,KENYAWEB,1,1,GB,GB,25568,67.271
12022089,4078,KE,33771,Kebs.org,194.201.253.70,GB,GB,25568,KENYAWEB,1,1,GB,GB,25568,67.04
12022089,4078,KE,33771,Kebs.org,194.201.253.70,GB,GB,25568,KENYAWEB,1,1,GB,GB,25568,67.075
12022090,13218,KE,36914,Labour.go.ke,41.204.167.102,KE,KE,36914,Kenya Education Network,0,0,KE,KE,36914,0.428
12022090,13218,KE,36914,Labour.go.ke,41.204.167.102,KE,KE,36914,Kenya Education Network,0,0,KE,KE,36914,0.372
12022090,13218,KE,36914,Labour.go.ke,41.204.167.102,KE,KE,36914,Kenya Education Network,0,0,KE,KE,36914,0.39
12022090,13299,KE,33771,Labour.go.ke,41.204.167.102,KE,KE,36914,Kenya Education Network,0,0,KE,KE,36914,59.479
12022090,13299,KE,33771,Labour.go.ke,41.204.167.102,KE,KE,36914,Kenya Education Network,0,0,KE,KE,36914,69.616
12022090,13299,KE,33771,Labour.go.ke,41.204.167.102,KE,KE,36914,Kenya Education Network,0,0,KE,KE,36914,48.99
12022090,13705,KE,37100,Labour.go.ke,41.204.167.102,KE,KE,36914,Kenya Education Network,0,1,KE,KE,36914,299.246
12022090,13705,KE,37100,Labour.go.ke,41.204.167.102,KE,KE,36914,Kenya Education Network,0,1,KE,KE,36914,299.16
12022090,13705,KE,37100,Labour.go.ke,41.204.167.102,KE,KE,36914,Kenya Education Network,0,1,KE,KE,36914,299.134
12022090,13771,KE,12556,Labour.go.ke,41.204.167.102,KE,KE,36914,Kenya Education Network,0,0,KE,KE,36914,1.813
12022090,13771,KE,12556,Labour.go.ke,41.204.167.102,KE,KE,36914,Kenya Education Network,0,0,KE,KE,36914,1.562
12022090,13771,KE,12556,Labour.go.ke,41.204.167.102,KE,KE,36914,Kenya Education Network,0,0,KE,KE,36914,1.561
12022090,13779,KE,12556,Labour.go.ke,41.204.167.102,KE,KE,36914,Kenya Education Network,0,0,KE,KE,36914,1.777
12022090,13779,KE,12556,Labour.go.ke,41.204.167.102,KE,KE,36914,Kenya Education Network,0,0,KE,KE,36914,1.707
12022090,13779,KE,12556,Labour.go.ke,41.204.167.102,KE,KE,36914,Kenya Education Network,0,0,KE,KE,36914,1.759
12022090,22218,KE,15399,Labour.go.ke,41.204.167.102,KE,KE,36914,Kenya Education Network,0,0,KE,KE,36914,11.729
12022090,22218,KE,15399,Labour.go.ke,41.204.167.102,KE,KE,36914,Kenya Education Network,0,0,KE,KE,36914,41.441
12022090,22218,KE,15399,Labour.go.ke,41.204.167.102,KE,KE,36914,Kenya Education Network,0,0,KE,KE,36914,9.633
12022090,25210,KE,37100,Labour.go.ke,41.204.167.102,KE,KE,36914,Kenya Education Network,0,1,KE,KE,36914,304.242
12022090,25210,KE,37100,Labour.go.ke,41.204.167.102,KE,KE,36914,Kenya Education Network,0,1,KE,KE,36914,304.221
12022090,25210,KE,37100,Labour.go.ke,41.204.167.102,KE,KE,36914,Kenya Education Network,0,1,KE,KE,36914,304.39
12022090,4078,KE,33771,Labour.go.ke,41.204.167.102,KE,KE,36914,Kenya Education Network,0,1,KE,KE,36914,18.176
12022090,4078,KE,33771,Labour.go.ke,41.204.167.102,KE,KE,36914,Kenya Education Network,0,1,KE,KE,36914,17.717
12022090,4078,KE,33771,Labour.go.ke,41.204.167.102,KE,KE,36914,Kenya Education Network,0,1,KE,KE,36914,17.689
12021281,12195,NG,30988,Immigration.gov.ng,162.209.69.94,US,US,33070,Rackspace Ltd.,1,1,US,US,33070,201.373
12021281,12195,NG,30988,Immigration.gov.ng,162.209.69.94,US,US,33070,Rackspace Ltd.,1,1,US,US,33070,200.799
12021281,12195,NG,30988,Immigration.gov.ng,162.209.69.94,US,US,33070,Rackspace Ltd.,1,1,US,US,33070,200.684
12021285,12195,NG,30988,Ncc.gov.ng,50.28.19.210,US,US,32244,Liquid Web,1,1,US,US,32244,190.618
12021285,12195,NG,30988,Ncc.gov.ng,50.28.19.210,US,US,32244,Liquid Web,1,1,US,US,32244,190.515
12021285,12195,NG,30988,Ncc.gov.ng,50.28.19.210,US,US,32244,Liquid Web,1,1,US,US,32244,190.514
12021286,12195,NG,30988,Efccnigeria.org,64.90.44.205,US,US,26347,New Dream Network,1,1,US,US,26347,220.874
12021286,12195,NG,30988,Efccnigeria.org,64.90.44.205,US,US,26347,New Dream Network,1,1,US,US,26347,221.378
12021286,12195,NG,30988,Efccnigeria.org,64.90.44.205,US,US,26347,New Dream Network,1,1,US,US,26347,221.379
12021290,12195,NG,30988,Enugustate.gov.ng,77.79.239.196,PL,PL,15694,ATM S.A.,1,1,PL,PL,15694,122.896
12021290,12195,NG,30988,Enugustate.gov.ng,77.79.239.196,PL,PL,15694,ATM S.A.,1,1,PL,PL,15694,122.797
12021290,12195,NG,30988,Enugustate.gov.ng,77.79.239.196,PL,PL,15694,ATM S.A.,1,1,PL,PL,15694,122.856
12021291,12195,NG,30988,Rmrdc.gov.ng,216.85.168.18,US,US,3549,Level 3 Communications,1,1,US,US,3549,178.199
12021291,12195,NG,30988,Rmrdc.gov.ng,216.85.168.18,US,US,3549,Level 3 Communications,1,1,US,US,3549,178.067
12021291,12195,NG,30988,Rmrdc.gov.ng,216.85.168.18,US,US,3549,Level 3 Communications,1,1,US,US,3549,177.614
12021292,12195,NG,30988,nassnig.org,208.113.207.200,US,US,26347,New Dream Network,1,1,US,US,26347,167.623
12021292,12195,NG,30988,nassnig.org,208.113.207.200,US,US,26347,New Dream Network,1,1,US,US,26347,167.731
12021292,12195,NG,30988,nassnig.org,208.113.207.200,US,US,26347,New Dream Network,1,1,US,US,26347,167.536
12021295,12195,NG,30988,efccnigeria.org,64.90.44.205,US,US,26347,New Dream Network,1,1,US,US,26347,220.942
12021295,12195,NG,30988,efccnigeria.org,64.90.44.205,US,US,26347,New Dream Network,1,1,US,US,26347,221.085
12021295,12195,NG,30988,efccnigeria.org,64.90.44.205,US,US,26347,New Dream Network,1,1,US,US,26347,221.25
12021296,12195,NG,30988,nigeriadriverslicence.org,41.222.209.237,NG,NG,37018,Galaxy Backbone PLC,0,0,NG,NG,37018,17.152
12021296,12195,NG,30988,nigeriadriverslicence.org,41.222.209.237,NG,NG,37018,Galaxy Backbone PLC,0,0,NG,NG,37018,17.098
12021296,12195,NG,30988,nigeriadriverslicence.org,41.222.209.237,NG,NG,37018,Galaxy Backbone PLC,0,0,NG,NG,37018,17.526
12021299,12195,NG,30988,npower.gov.ng,197.159.69.120,NG,NG,37018,Galaxy Backbone PLC,0,1,NG,NG,37018,104.912
12021299,12195,NG,30988,npower.gov.ng,197.159.69.120,NG,NG,37018,Galaxy Backbone PLC,0,1,NG,NG,37018,104.763
12021299,12195,NG,30988,npower.gov.ng,197.159.69.120,NG,NG,37018,Galaxy Backbone PLC,0,1,NG,NG,37018,104.9
12021300,12195,NG,30988,nysc.gov.ng,185.9.51.36,GB,GB,13213,UK-2 Limited,1,1,GB,GB,13213,95.47
12021300,12195,NG,30988,nysc.gov.ng,185.9.51.36,GB,GB,13213,UK-2 Limited,1,1,GB,GB,13213,95.807
12021300,12195,NG,30988,nysc.gov.ng,185.9.51.36,GB,GB,13213,UK-2 Limited,1,1,GB,GB,13213,95.446
12021303,12195,NG,30988,nimc.gov.ng,50.87.235.27,US,US,46606,Unified Layer,1,1,US,US,46606,263.074
12021303,12195,NG,30988,nimc.gov.ng,50.87.235.27,US,US,46606,Unified Layer,1,1,US,US,46606,262.88
12021303,12195,NG,30988,nimc.gov.ng,50.87.235.27,US,US,46606,Unified Layer,1,1,US,US,46606,262.887
12021309,12195,NG,30988,immigration.gov.ng,162.209.69.94,US,US,33070,Rackspace Ltd.,1,1,US,US,33070,201.129
12021309,12195,NG,30988,immigration.gov.ng,162.209.69.94,US,US,33070,Rackspace Ltd.,1,1,US,US,33070,200.916
12021309,12195,NG,30988,immigration.gov.ng,162.209.69.94,US,US,33070,Rackspace Ltd.,1,1,US,US,33070,200.871
12021323,12195,NG,30988,airforce.mil.ng,197.159.69.181,NG,NG,37018,Galaxy Backbone PLC,0,1,NG,NG,37018,105.035
12021323,12195,NG,30988,airforce.mil.ng,197.159.69.181,NG,NG,37018,Galaxy Backbone PLC,0,1,NG,NG,37018,104.937
12021323,12195,NG,30988,airforce.mil.ng,197.159.69.181,NG,NG,37018,Galaxy Backbone PLC,0,1,NG,NG,37018,105.289
12021324,12195,NG,30988,ncc.gov.ng,50.28.19.210,US,US,32244,Liquid Web,1,1,US,US,32244,190.579
12021324,12195,NG,30988,ncc.gov.ng,50.28.19.210,US,US,32244,Liquid Web,1,1,US,US,32244,190.221
12021324,12195,NG,30988,ncc.gov.ng,50.28.19.210,US,US,32244,Liquid Web,1,1,US,US,32244,190.568
12021325,12195,NG,30988,niia.gov.ng,64.150.186.51,US,US,18501,Codero,1,1,US,US,18501,219.374
12021325,12195,NG,30988,niia.gov.ng,64.150.186.51,US,US,18501,Codero,1,1,US,US,18501,219.26
12021325,12195,NG,30988,niia.gov.ng,64.150.186.51,US,US,18501,Codero,1,1,US,US,18501,219.269
12021331,12195,NG,30988,ncaa.gov.ng,41.222.211.187,NG,NG,37018,Galaxy Backbone PLC,0,1,NG,NG,37018,114.835
12021331,12195,NG,30988,ncaa.gov.ng,41.222.211.187,NG,NG,37018,Galaxy Backbone PLC,0,1,NG,NG,37018,114.636
12021331,12195,NG,30988,ncaa.gov.ng,41.222.211.187,NG,NG,37018,Galaxy Backbone PLC,0,1,NG,NG,37018,114.863
12021332,12195,NG,30988,nbc.gov.ng,197.159.68.249,NG,NG,37018,Galaxy Backbone PLC,0,0,NG,NG,37018,18.297
12021332,12195,NG,30988,nbc.gov.ng,197.159.68.249,NG,NG,37018,Galaxy Backbone PLC,0,0,NG,NG,37018,18.174
12021332,12195,NG,30988,nbc.gov.ng,197.159.68.249,NG,NG,37018,Galaxy Backbone PLC,0,0,NG,NG,37018,18.329
12021334,12195,NG,30988,nigerianstat.gov.ng,197.159.69.92,NG,NG,37018,Galaxy Backbone PLC,0,1,NG,NG,37018,109.868
12021334,12195,NG,30988,nigerianstat.gov.ng,197.159.69.92,NG,NG,37018,Galaxy Backbone PLC,0,1,NG,NG,37018,111.767
12021334,12195,NG,30988,nigerianstat.gov.ng,197.159.69.92,NG,NG,37018,Galaxy Backbone PLC,0,1,NG,NG,37018,110.951
12021335,12195,NG,30988,invest-nigeria.com,37.60.240.49,US,US,32475,SingleHop,1,1,US,US,32475,183.988
12021335,12195,NG,30988,invest-nigeria.com,37.60.240.49,US,US,32475,SingleHop,1,1,US,US,32475,183.852
12021335,12195,NG,30988,invest-nigeria.com,37.60.240.49,US,US,32475,SingleHop,1,1,US,US,32475,183.897
12021336,12195,NG,30988,nimet.gov.ng,216.38.62.90,US,US,25847,ServInt,1,1,US,US,25847,172.72
12021336,12195,NG,30988,nimet.gov.ng,216.38.62.90,US,US,25847,ServInt,1,1,US,US,25847,172.496
12021336,12195,NG,30988,nimet.gov.ng,216.38.62.90,US,US,25847,ServInt,1,1,US,US,25847,172.491
12021337,12195,NG,30988,nigerianports.gov.ng,209.182.194.156,US,US,22611,InMotion Hosting,1,1,US,US,22611,227.601
12021337,12195,NG,30988,nigerianports.gov.ng,209.182.194.156,US,US,22611,InMotion Hosting,1,1,US,US,22611,227.399
12021337,12195,NG,30988,nigerianports.gov.ng,209.182.194.156,US,US,22611,InMotion Hosting,1,1,US,US,22611,227.483
12021338,12195,NG,30988,shipperscouncil.gov.ng,192.249.119.238,US,US,22611,InMotion Hosting,1,1,US,US,22611,226.436
12021338,12195,NG,30988,shipperscouncil.gov.ng,192.249.119.238,US,US,22611,InMotion Hosting,1,1,US,US,22611,226.439
12021338,12195,NG,30988,shipperscouncil.gov.ng,192.249.119.238,US,US,22611,InMotion Hosting,1,1,US,US,22611,226.385
12021339,12195,NG,30988,boi.ng,107.180.69.106,US,US,26496,GoDaddy.com,1,1,US,US,26496,170.439
12021339,12195,NG,30988,boi.ng,107.180.69.106,US,US,26496,GoDaddy.com,1,1,US,US,26496,170.362
12021339,12195,NG,30988,boi.ng,107.180.69.106,US,US,26496,GoDaddy.com,1,1,US,US,26496,170.491
12021340,12195,NG,30988,nitda.gov.ng,41.222.79.4,NG,NG,36938,NIRA,0,1,NG,NG,36938,96.558
12021340,12195,NG,30988,nitda.gov.ng,41.222.79.4,NG,NG,36938,NIRA,0,1,NG,NG,36938,96.484
12021340,12195,NG,30988,nitda.gov.ng,41.222.79.4,NG,NG,36938,NIRA,0,1,NG,NG,36938,96.384
12021342,12195,NG,30988,rmrdc.gov.ng,216.85.168.18,US,US,3549,Level 3 Communications,1,1,US,US,3549,177.688
12021342,12195,NG,30988,rmrdc.gov.ng,216.85.168.18,US,US,3549,Level 3 Communications,1,1,US,US,3549,177.686
12021342,12195,NG,30988,rmrdc.gov.ng,216.85.168.18,US,US,3549,Level 3 Communications,1,1,US,US,3549,177.519
12021343,12195,NG,30988,inecnigeria.org,216.24.172.73,US,US,13703,Virtual Citadel Inc.,1,1,US,US,13703,180.257
12021343,12195,NG,30988,inecnigeria.org,216.24.172.73,US,US,13703,Virtual Citadel Inc.,1,1,US,US,13703,180.188
12021343,12195,NG,30988,inecnigeria.org,216.24.172.73,US,US,13703,Virtual Citadel Inc.,1,1,US,US,13703,179.947
12021347,12195,NG,30988,npf.gov.ng,197.159.69.112,NG,NG,37018,Galaxy Backbone PLC,0,1,NG,NG,37018,106.392
12021347,12195,NG,30988,npf.gov.ng,197.159.69.112,NG,NG,37018,Galaxy Backbone PLC,0,1,NG,NG,37018,106.335
12021347,12195,NG,30988,npf.gov.ng,197.159.69.112,NG,NG,37018,Galaxy Backbone PLC,0,1,NG,NG,37018,106.478
12021348,12195,NG,30988,financialreportingcouncil.gov.ng,192.185.21.177,US,US,20013,CyrusOne LLC,1,1,US,US,20013,189.383
12021348,12195,NG,30988,financialreportingcouncil.gov.ng,192.185.21.177,US,US,20013,CyrusOne LLC,1,1,US,US,20013,189.126
12021348,12195,NG,30988,financialreportingcouncil.gov.ng,192.185.21.177,US,US,20013,CyrusOne LLC,1,1,US,US,20013,189.58
12021349,12195,NG,30988,nibss-plc.com.ng,192.163.224.169,US,US,46606,Unified Layer,1,1,US,US,46606,257.165
12021349,12195,NG,30988,nibss-plc.com.ng,192.163.224.169,US,US,46606,Unified Layer,1,1,US,US,46606,256.961
12021349,12195,NG,30988,nibss-plc.com.ng,192.163.224.169,US,US,46606,Unified Layer,1,1,US,US,46606,257.016
12021351,12195,NG,30988,bpp.gov.ng,50.63.102.1,US,US,26496,GoDaddy.com,1,1,US,US,26496,218.368
12021351,12195,NG,30988,bpp.gov.ng,50.63.102.1,US,US,26496,GoDaddy.com,1,1,US,US,26496,218.37
12021351,12195,NG,30988,bpp.gov.ng,50.63.102.1,US,US,26496,GoDaddy.com,1,1,US,US,26496,218.527
12021355,12195,NG,30988,faan.gov.ng,166.62.118.232,US,US,26496,GoDaddy.com,1,1,US,US,26496,218.419
12021355,12195,NG,30988,faan.gov.ng,166.62.118.232,US,US,26496,GoDaddy.com,1,1,US,US,26496,218.505
12021355,12195,NG,30988,faan.gov.ng,166.62.118.232,US,US,26496,GoDaddy.com,1,1,US,US,26496,218.499
12021357,12195,NG,30988,von.gov.ng,50.87.249.179,US,US,46606,Unified Layer,1,1,US,US,46606,260.342
12021357,12195,NG,30988,von.gov.ng,50.87.249.179,US,US,46606,Unified Layer,1,1,US,US,46606,260.274
12021357,12195,NG,30988,von.gov.ng,50.87.249.179,US,US,46606,Unified Layer,1,1,US,US,46606,260.255
12021358,12195,NG,30988,icpc.gov.ng,207.174.215.159,US,US,394695,PDR,1,1,US,US,394695,197.343
12021358,12195,NG,30988,icpc.gov.ng,207.174.215.159,US,US,394695,PDR,1,1,US,US,394695,197.339
12021358,12195,NG,30988,icpc.gov.ng,207.174.215.159,US,US,394695,PDR,1,1,US,US,394695,197.285
12021359,12195,NG,30988,ndlea.gov.ng,104.28.17.167,US,US,13335,Cloudflare Inc,1,1,US,US,13335,178.574
12021359,12195,NG,30988,ndlea.gov.ng,104.28.17.167,US,US,13335,Cloudflare Inc,1,1,US,US,13335,178.488
12021359,12195,NG,30988,ndlea.gov.ng,104.28.17.167,US,US,13335,Cloudflare Inc,1,1,US,US,13335,178.457
12021361,12195,NG,30988,ncaa.gov.ng,41.222.211.187,NG,NG,37018,Galaxy Backbone PLC,0,1,NG,NG,37018,114.532
12021361,12195,NG,30988,ncaa.gov.ng,41.222.211.187,NG,NG,37018,Galaxy Backbone PLC,0,1,NG,NG,37018,114.463
12021361,12195,NG,30988,ncaa.gov.ng,41.222.211.187,NG,NG,37018,Galaxy Backbone PLC,0,1,NG,NG,37018,114.465
12021362,12195,NG,30988,nscdc.gov.ng,107.154.163.158,US,US,19551,Incapsula Inc,1,1,US,US,19551,164.292
12021362,12195,NG,30988,nscdc.gov.ng,107.154.163.158,US,US,19551,Incapsula Inc,1,1,US,US,19551,164.091
12021362,12195,NG,30988,nscdc.gov.ng,107.154.163.158,US,US,19551,Incapsula Inc,1,1,US,US,19551,164.109
12021364,12195,NG,30988,nhis.gov.ng,209.99.16.221,US,US,394695,PDR,1,1,US,US,394695,200.209
12021364,12195,NG,30988,nhis.gov.ng,209.99.16.221,US,US,394695,PDR,1,1,US,US,394695,200.386
12021364,12195,NG,30988,nhis.gov.ng,209.99.16.221,US,US,394695,PDR,1,1,US,US,394695,200.122
12021371,12195,NG,30988,fmard.gov.ng,67.205.38.123,US,US,26347,New Dream Network,1,1,US,US,26347,168.599
12021371,12195,NG,30988,fmard.gov.ng,67.205.38.123,US,US,26347,New Dream Network,1,1,US,US,26347,168.617
12021371,12195,NG,30988,fmard.gov.ng,67.205.38.123,US,US,26347,New Dream Network,1,1,US,US,26347,169.993
12021581,12195,NG,30988,Cac.gov.ng,75.119.202.239,US,US,26347,New Dream Network,1,1,US,US,26347,225.118
12021581,12195,NG,30988,Cac.gov.ng,75.119.202.239,US,US,26347,New Dream Network,1,1,US,US,26347,505.057
12021581,12195,NG,30988,Cac.gov.ng,75.119.202.239,US,US,26347,New Dream Network,1,1,US,US,26347,224.751
12021582,12195,NG,30988,Immigration.gov.ng,162.209.69.94,US,US,33070,Rackspace Ltd.,1,1,US,US,33070,201.437
12021582,12195,NG,30988,Immigration.gov.ng,162.209.69.94,US,US,33070,Rackspace Ltd.,1,1,US,US,33070,201.007
12021582,12195,NG,30988,Immigration.gov.ng,162.209.69.94,US,US,33070,Rackspace Ltd.,1,1,US,US,33070,201.01
12021584,12195,NG,30988,Ncc.gov.ng,50.28.19.210,US,US,32244,Liquid Web,1,1,US,US,32244,190.993
12021584,12195,NG,30988,Ncc.gov.ng,50.28.19.210,US,US,32244,Liquid Web,1,1,US,US,32244,190.528
12021584,12195,NG,30988,Ncc.gov.ng,50.28.19.210,US,US,32244,Liquid Web,1,1,US,US,32244,190.589
12021585,12195,NG,30988,Efccnigeria.org,64.90.44.205,US,US,26347,New Dream Network,1,1,US,US,26347,221.031
12021585,12195,NG,30988,Efccnigeria.org,64.90.44.205,US,US,26347,New Dream Network,1,1,US,US,26347,221.339
12021585,12195,NG,30988,Efccnigeria.org,64.90.44.205,US,US,26347,New Dream Network,1,1,US,US,26347,221.316
12021591,12195,NG,30988,Enugustate.gov.ng,77.79.239.196,PL,PL,15694,ATM S.A.,1,1,PL,PL,15694,122.846
12021591,12195,NG,30988,Enugustate.gov.ng,77.79.239.196,PL,PL,15694,ATM S.A.,1,1,PL,PL,15694,122.921
12021591,12195,NG,30988,Enugustate.gov.ng,77.79.239.196,PL,PL,15694,ATM S.A.,1,1,PL,PL,15694,122.794
12021592,12195,NG,30988,Rmrdc.gov.ng,216.85.168.18,US,US,3549,Level 3 Communications,1,1,US,US,3549,177.709
12021592,12195,NG,30988,Rmrdc.gov.ng,216.85.168.18,US,US,3549,Level 3 Communications,1,1,US,US,3549,177.647
12021592,12195,NG,30988,Rmrdc.gov.ng,216.85.168.18,US,US,3549,Level 3 Communications,1,1,US,US,3549,177.743
12021593,12195,NG,30988,nassnig.org,208.113.207.200,US,US,26347,New Dream Network,1,1,US,US,26347,167.567
12021593,12195,NG,30988,nassnig.org,208.113.207.200,US,US,26347,New Dream Network,1,1,US,US,26347,167.495
12021593,12195,NG,30988,nassnig.org,208.113.207.200,US,US,26347,New Dream Network,1,1,US,US,26347,167.547
12021594,12195,NG,30988,efccnigeria.org,64.90.44.205,US,US,26347,New Dream Network,1,1,US,US,26347,221.177
12021594,12195,NG,30988,efccnigeria.org,64.90.44.205,US,US,26347,New Dream Network,1,1,US,US,26347,221.367
12021594,12195,NG,30988,efccnigeria.org,64.90.44.205,US,US,26347,New Dream Network,1,1,US,US,26347,221.496
